label,p_img,p_tab,pred_rule,abstain
0,0.41864970945701746,0.09015179149650639,0,0
0,0.4152622385320443,0.04949168790752789,0,0
0,0.40106779497444806,0.5153467018247765,-1,1
1,0.5544621430298611,0.7071514574588573,1,0
0,0.3874810065885692,0.04948643598544024,0,0
0,0.5195129834806739,0.05038410728639652,0,0
1,0.3918145741220577,0.9608773045922216,1,0
0,0.40198952185550013,0.08446315438390165,0,0
1,0.47881096649072696,0.5724123212193448,-1,1
0,0.5937646629839789,0.24993926083177806,0,0
1,0.4359436969044081,0.5815514885973381,-1,1
0,0.3829020621167099,0.11437432595005942,0,0
1,0.3975418790327613,0.9609093011404456,1,0
0,0.47684420651232984,0.049525296062500786,0,0
1,0.536511892625607,0.9605740304296118,1,0
1,0.39947653651058307,0.9606465110873826,1,0
1,0.5232115121635986,0.6744049731235333,1,0
0,0.3512041264158246,0.05099784587256628,0,0
0,0.43317426940555404,0.0496193515666452,0,0
0,0.40605116380436573,0.34996125527091226,-1,1
0,0.4719374417596705,0.14123951516730465,0,0
1,0.4256946519495292,0.9610532577014775,1,0
1,0.48229487906423707,0.9610325419532272,1,0
0,0.3842828878329963,0.05474086946752601,0,0
1,0.43966950282594225,0.9340384500726997,1,0
1,0.5599350677741132,0.9608387052970385,1,0
0,0.44116316731334926,0.049637620494982916,0,0
1,0.4016416888086944,0.959840664248024,1,0
1,0.40768572217700033,0.301785368089995,-1,1
0,0.3884694986000592,0.05178230237254197,0,0
1,0.5203729872752593,0.9611134229057405,1,0
1,0.607232093920136,0.8823330650003159,1,0
0,0.45346959122613417,0.6238846240703794,1,0
0,0.3526130774885372,0.22513844104813718,-1,1
1,0.422512203479233,0.9607943163933528,1,0
0,0.5610612185067465,0.11318174166151615,0,0
1,0.47123754403098506,0.07605214205317389,0,0
0,0.40900780609291043,0.04944282939798453,0,0
1,0.36522056127173064,0.9591300197460042,1,0
0,0.4175834882558012,0.049686640983317,0,0
0,0.38532712683609643,0.0496699756484525,0,0
0,0.3838924995109826,0.049768603273136716,0,0
0,0.37273119040197217,0.04964183760659449,0,0
0,0.5103387688420338,0.04945202220969969,0,0
0,0.5456495234719568,0.04948716966375693,0,0
1,0.6389841101551755,0.3343011911023696,0,0
1,0.45729305379763296,0.9600130264495873,1,0
1,0.4573862038276111,0.9480451397671302,1,0
1,0.45931916548326246,0.1631407993723811,0,0
0,0.36438800324061976,0.04984948774709166,0,0
0,0.47514542674892923,0.049689515476135204,0,0
1,0.4058070189534743,0.9608473095278478,1,0
1,0.42533874905088137,0.9610016097746471,1,0
0,0.37159699481834496,0.10069773913368646,0,0
0,0.4356872499679525,0.04954734707562941,0,0
1,0.6404204246523966,0.11378486629665492,0,0
1,0.5112134088302791,0.9610046240210819,1,0
1,0.5922385040797518,0.7598595792851108,1,0
1,0.38886420213340855,0.9606899538396203,1,0
1,0.42346550560069823,0.1468247905528187,0,0
1,0.49322411758621043,0.7994252604041825,1,0
1,0.5026609447860406,0.6189326396675356,-1,1
0,0.3933779895206053,0.24451698002458222,-1,1
0,0.35602815398551024,0.055119845411846335,0,0
0,0.4513956558813661,0.04951295714711281,0,0
1,0.5569829915241846,0.41544231614947164,-1,1
0,0.5550909230502331,0.04983257339516867,0,0
1,0.3676662834969496,0.9573124720841977,1,0
1,0.5487479356459656,0.9608194190254311,1,0
0,0.38214472351131173,0.054465172527894415,0,0
1,0.6304141860685439,0.9608887222838037,1,0
1,0.5726824633264117,0.9608392829011565,1,0
1,0.609302627100833,0.9606210609588851,1,0
1,0.5558672607267302,0.9371705708844256,1,0
1,0.5620836570184163,0.9608668109744166,1,0
0,0.376192158788978,0.4985441355337337,-1,1
1,0.5495359998225278,0.9610100469932854,1,0
0,0.4533019164756588,0.7542651031335139,1,0
0,0.4644140969170536,0.04978998340705193,0,0
0,0.4136751896064767,0.04949465528032831,0,0
0,0.44194602925921567,0.2804797318193761,0,0
0,0.4544031254505061,0.9349628469069234,1,0
0,0.35778669543746744,0.049688428217180364,0,0
0,0.41197499230724244,0.04952058975224484,0,0
1,0.43966829416888165,0.1861002700942779,0,0
0,0.47761157874957877,0.04950107976226612,0,0
0,0.3974942282506793,0.05667693491401249,0,0
0,0.3556624735896343,0.04964852110248267,0,0
1,0.6154163066904155,0.9609322806456929,1,0
0,0.5932071240094831,0.3485651265559457,0,0
1,0.510967504413794,0.960896143659802,1,0
0,0.42603883034614953,0.332046333751797,-1,1
1,0.5769956914777988,0.9610132908954543,1,0
1,0.41549405482798396,0.9461658813448905,1,0
1,0.3626892700357722,0.5724870852712151,0,0
1,0.6252321543199517,0.9610292917187293,1,0
1,0.5657876003307375,0.9521071547207374,1,0
0,0.4909921171508241,0.05148822618411817,0,0
1,0.4095072164186483,0.9607915213085707,1,0
0,0.3656957017302079,0.049506904111048564,0,0
1,0.5338342242983197,0.9610124064589505,1,0
0,0.3873396902651319,0.06970305644823707,0,0
1,0.37195006501223943,0.960911315291522,1,0
0,0.35413961483218087,0.1832074492516211,0,0
0,0.3778028562189784,0.2293658217443966,-1,1
0,0.39900836654674177,0.04945816114988388,0,0
1,0.4513633334479352,0.9573129056392375,1,0
1,0.5610474690781776,0.960591348845232,1,0
0,0.4449095925909498,0.7584433262646231,1,0
0,0.40589682359652324,0.147327107001191,0,0
1,0.4971328730453367,0.9407835948709193,1,0
1,0.6345410988919286,0.9578042614028497,1,0
0,0.42932065043672596,0.050264463407859686,0,0
0,0.446860385951176,0.049583571527894096,0,0
1,0.4573369053906894,0.9610696578728308,1,0
0,0.4445820646395155,0.06473415184725732,0,0
1,0.5398520998079275,0.9610837599661736,1,0
1,0.367851504364629,0.9605540013712209,1,0
0,0.4131221313034203,0.2475057000373169,0,0
0,0.4388249860902867,0.049617186439189,0,0
0,0.3956612293090797,0.9307989291483314,1,0
0,0.43115647075997005,0.9510771499468201,1,0
0,0.3870561490848178,0.2707136425548964,-1,1
1,0.3558558045604566,0.9611306111867354,1,0
1,0.6085598064617771,0.15899411489940388,0,0
1,0.6177083583782239,0.9610996118419891,1,0
0,0.4120515006807898,0.06105637753848828,0,0
0,0.5588799899806338,0.3977584470799534,0,0
0,0.4673919286976488,0.04980707019728556,0,0
1,0.40354799559607907,0.9608823578866945,1,0
0,0.4383544699394888,0.05813401465558642,0,0
0,0.4221370684391114,0.049518994256293115,0,0
1,0.3698517986837617,0.9610223304404023,1,0
1,0.4131879141165718,0.9609134496771853,1,0
0,0.4468372233106069,0.04955705899586459,0,0
0,0.4402859265007144,0.04952075680005594,0,0
0,0.5265479701285793,0.48110424214707226,-1,1
0,0.4032509360838219,0.049758916610241996,0,0
0,0.3958747950733437,0.04982150663704685,0,0
0,0.39451129830109816,0.0499020074699938,0,0
1,0.6098144638405071,0.2352384318352646,0,0
1,0.3896146160165884,0.9610082306200869,1,0
0,0.4627206218423636,0.050769460869817505,0,0
0,0.49895119344206185,0.04946335473817884,0,0
0,0.5160681964313684,0.04950608174504767,0,0
0,0.4631118267864571,0.049808917442000986,0,0
1,0.5378640895947303,0.20307774587255678,0,0
1,0.47887650074526283,0.9549408946514897,1,0
0,0.5648874226561993,0.04966454473066848,0,0
1,0.4893583670057362,0.061201021427559545,0,0
0,0.5673049785648268,0.09493744380232429,0,0
1,0.4375176293442995,0.6534494859139239,1,0
0,0.35189474382818153,0.049572704632970054,0,0
1,0.5198942832354023,0.9598847539309343,1,0
0,0.3731204292161435,0.04959709371430004,0,0
0,0.38884713376061214,0.04994424427517742,0,0
1,0.6374594564245767,0.960839583552013,1,0
1,0.6040302246274578,0.9414961513041756,1,0
1,0.37671105831607565,0.9606426990333053,1,0
1,0.47608517751700846,0.9609247253092555,1,0
0,0.45124560302102174,0.0816761377372269,0,0
1,0.564060884539166,0.9610708049850613,1,0
1,0.5692123133029522,0.9536717467202205,1,0
1,0.5702437299740367,0.5745360533042586,-1,1
1,0.4822025411368879,0.9529534126252182,1,0
0,0.43674182417427876,0.80686196858411,1,0
0,0.45184050759978855,0.0502095475885068,0,0
0,0.49913220347188014,0.05053631774413616,0,0
1,0.4451329559128071,0.9552357519863505,1,0
0,0.5239680193760609,0.04958088456693046,0,0
0,0.38371604769945483,0.07940628125517771,0,0
1,0.5793687968252303,0.9609636218442421,1,0
0,0.43580862408798193,0.049717742529811634,0,0
1,0.596417698185293,0.9608532232370312,1,0
0,0.36255156229356494,0.0497640307915905,0,0
1,0.3732092206402685,0.9608387157749216,1,0
0,0.4308037260018256,0.049788503865448905,0,0
1,0.4470252008094847,0.4966617389094381,-1,1
1,0.6200595530559858,0.13488808262302054,0,0
0,0.48160822343451004,0.053695232421369365,0,0
0,0.46410357712623396,0.3316299339502055,-1,1
0,0.4593498994194947,0.05006437051277695,0,0
0,0.3943678107437606,0.049604672254778964,0,0
1,0.5821073451318882,0.9610994883944025,1,0
1,0.4380561014442701,0.9142592451586359,1,0
1,0.5578315657919996,0.9336991363683353,1,0
0,0.5302169667724898,0.04987203140075714,0,0
1,0.43199158987015074,0.8464315801124733,1,0
0,0.43230828842475433,0.05422476259489358,0,0
0,0.40994965600478317,0.04949125438823603,0,0
0,0.5737555833990103,0.05064732796639163,0,0
0,0.4163527525274204,0.04946959685445647,0,0
1,0.3551540815202621,0.9611316363174361,1,0
0,0.400112512543299,0.0495627122759177,0,0
1,0.47294180520611273,0.9608359484881759,1,0
1,0.6107206177412753,0.9609321821276007,1,0
0,0.3771266492514131,0.05396496239415235,0,0
1,0.5564023778954129,0.959809750482654,1,0
1,0.5231890839677951,0.9416087887873635,1,0
0,0.3839352724084527,0.07766802253609499,0,0
0,0.4246528584513774,0.04983380390512406,0,0
0,0.4560047325421469,0.04967146685123583,0,0
1,0.40362092352066264,0.9609044011573292,1,0
0,0.39432212165187813,0.7613019677404168,1,0
0,0.35988077119108713,0.6588002379954715,1,0
0,0.3657976377808556,0.04951450778501715,0,0
1,0.5772444959354631,0.960906514569115,1,0
0,0.3899077549050634,0.06533803374132012,0,0
0,0.3917777981386711,0.907315311860227,1,0
0,0.4155937915394523,0.04969472286301423,0,0
0,0.37468400106564737,0.049834641735744444,0,0
1,0.4309722878662875,0.9098182799088665,1,0
0,0.3567413526648815,0.5487311851358457,0,0
0,0.5164720046831167,0.049483050525605775,0,0
1,0.4681735629216815,0.9607460034481243,1,0
1,0.41901909491613737,0.6916670845306997,1,0
1,0.397269526579275,0.9610065590237508,1,0
0,0.3930668153814705,0.04951841198703052,0,0
0,0.38991164960698743,0.04996456245333579,0,0
1,0.3563633833184971,0.9609167283048538,1,0
0,0.4787776159566359,0.049600375132963656,0,0
1,0.42116656676542535,0.9382061749807694,1,0
1,0.62899462524243,0.9334559752161735,1,0
0,0.47517446797121604,0.4217551933272492,-1,1
1,0.4410175411348536,0.9610051537815595,1,0
1,0.39762934328837635,0.9609616537851179,1,0
0,0.41049880579584247,0.04964014245074985,0,0
1,0.46377494475844816,0.26418812632805794,0,0
1,0.513161284249172,0.9609553308357094,1,0
0,0.48684533718814577,0.05774010674269104,0,0
0,0.47225853658355044,0.11937347198387668,0,0
0,0.4150764099071421,0.0595971342507897,0,0
1,0.5710001612526672,0.9533178766042366,1,0
1,0.4871604143823103,0.09959913348129716,0,0
1,0.4781986150416042,0.9610544153678083,1,0
1,0.5697666752474747,0.093110557123927,0,0
0,0.3630817589725678,0.23381169325374992,-1,1
0,0.3736570553142409,0.05042102087652172,0,0
1,0.5436199093941227,0.9610001257946794,1,0
1,0.46187273910815957,0.9608055778264287,1,0
0,0.3988849159548539,0.04949733396882925,0,0
1,0.5008750690667495,0.9559521306754366,1,0
0,0.3833306864598792,0.04970067986183072,0,0
0,0.37070219142849703,0.04999290485629965,0,0
1,0.5264254353297096,0.7867922658607512,1,0
0,0.5027990328713609,0.05276920201112779,0,0
1,0.4751940248915612,0.8347965803535784,1,0
0,0.40485344844780585,0.04945667898226861,0,0
1,0.6311283647037945,0.9609590129183078,1,0
0,0.575676488197702,0.04963184791390943,0,0
1,0.3561111161164891,0.9608307848658765,1,0
1,0.508072353261274,0.9113342172683907,1,0
1,0.4539786367295607,0.9606562523442587,1,0
0,0.4284127786080133,0.050968798029543065,0,0
0,0.408774968372072,0.04960023927693109,0,0
1,0.5983062024035499,0.9610183561344733,1,0
0,0.42071837296190273,0.06653134984264526,0,0
1,0.5125649087528403,0.9611020829308569,1,0
0,0.4236055402272132,0.050049914313625696,0,0
0,0.6013043834131637,0.04960603194652847,0,0
1,0.4736959828775217,0.9609281840703379,1,0
1,0.6342281988279359,0.5682308006721094,-1,1
1,0.4747632307912719,0.9609093593583116,1,0
1,0.5680017461597417,0.9027950127780408,1,0
1,0.5930844889532155,0.9604082160018254,1,0
1,0.5289620423545767,0.9340559991092698,1,0
1,0.5372681351840628,0.9600405635565561,1,0
1,0.38425927576672414,0.9570947999507317,1,0
0,0.4253310799808548,0.050356081669314434,0,0
0,0.5325502807541653,0.04957534280521134,0,0
1,0.4922230664232474,0.9610790523796657,1,0
1,0.3873997453564962,0.9609207438170708,1,0
0,0.3890109191253676,0.2569325942461903,-1,1
0,0.4454857140601846,0.05365935088228043,0,0
0,0.41197609328270113,0.04958865742505021,0,0
1,0.45073856112968297,0.9609367668065647,1,0
0,0.4427572074061718,0.09293910711455805,0,0
1,0.5379686040315309,0.9603788255848862,1,0
1,0.5907874311946701,0.9610337351337923,1,0
1,0.4157417652288028,0.9610232911631693,1,0
1,0.407453265107245,0.0891284556655742,0,0
0,0.35819463411379265,0.04984206530517486,0,0
1,0.43179110381636954,0.9157934356651424,1,0
1,0.4706109532299783,0.9608400208758994,1,0
1,0.4173290462592185,0.960924180559272,1,0
1,0.47242724924828283,0.960934214250694,1,0
1,0.4089541339718652,0.9563766337093372,1,0
1,0.5334927166721937,0.9606018305636944,1,0
0,0.38005735649479283,0.04988626700660514,0,0
0,0.48512609064912127,0.061492443414648885,0,0
0,0.4428776822404848,0.04957670418574629,0,0
1,0.39430269753492636,0.9607989452396055,1,0
0,0.4172889523723813,0.06471631524627262,0,0
0,0.48637391442556044,0.2830658466828133,0,0
1,0.3915082463265565,0.9610050283619489,1,0
0,0.5342528832375313,0.0496520343882367,0,0
0,0.46152288970316935,0.07479976962226638,0,0
1,0.3722082450737198,0.19630646035326307,0,0
0,0.43900080358107696,0.14929085583050075,0,0
1,0.41734753300265853,0.960843061060451,1,0
1,0.4699084869477176,0.9603771140206185,1,0
1,0.3868350389977831,0.9317231957498384,1,0
0,0.44758487960978194,0.1427117600407831,0,0
0,0.5540084104713932,0.059580402485687044,0,0
0,0.49703643806934145,0.04985721384420532,0,0
0,0.42959116008899195,0.06445713427906075,0,0
1,0.6232569002022005,0.6661044991614152,-1,1
1,0.5798669418836928,0.961002221012302,1,0
1,0.6440179724085899,0.9608621877635697,1,0
1,0.6454435966753286,0.9610627493939807,1,0
0,0.6045345204843346,0.15130224399251208,0,0
1,0.5685933907517015,0.9607292144518832,1,0
1,0.36668104468455853,0.9610303588910425,1,0
1,0.49440725611737235,0.6663558550735105,1,0
0,0.5402308065767493,0.190987310572509,0,0
0,0.5046741237445495,0.34049143563111045,0,0
1,0.5421075107730142,0.9265030133747549,1,0
0,0.46379381343271747,0.049548523902232786,0,0
0,0.497351889512804,0.04949531380063951,0,0
0,0.632144548232537,0.050126037215058095,0,0
1,0.6107492974192411,0.960721910527878,1,0
1,0.4064363798218838,0.9609385854926626,1,0
1,0.5834666651574506,0.9607981112716208,1,0
1,0.5402274814743785,0.368035360547491,0,0
0,0.41370672836763994,0.05379278329990428,0,0
1,0.6100269551858213,0.9601907894453271,1,0
1,0.5514708513136133,0.2913699903456301,0,0
1,0.5974452291334433,0.1113560954796845,0,0
0,0.35989813164542994,0.7443516962973764,1,0
0,0.4012029184153578,0.06613900029171378,0,0
0,0.43601003980498093,0.05897612014825558,0,0
1,0.4552108585311663,0.9609328995229379,1,0
0,0.43973707632588055,0.10876038615093038,0,0
1,0.5265025935625844,0.9326037623729252,1,0
1,0.4718305037565912,0.6026001542705334,-1,1
0,0.38459012831913925,0.055048851377702,0,0
1,0.6046244577370604,0.9608049460611565,1,0
1,0.5190216442595924,0.9608542291770396,1,0
0,0.5362306817713183,0.09495779449020053,0,0
0,0.5796881116828201,0.04956949751217691,0,0
1,0.6347878844903402,0.9525894811946845,1,0
0,0.4765159121199212,0.9127544615400031,1,0
1,0.4933775849715083,0.9610786075379919,1,0
0,0.40876615388230775,0.1626655544698915,0,0
0,0.38894898767524205,0.05388900754876308,0,0
1,0.5306204647127436,0.9609979288741618,1,0
1,0.5380922285036386,0.9608932498834077,1,0
0,0.6367368455997936,0.7302177458037437,-1,1
0,0.39970160848703323,0.049478937234729764,0,0
1,0.5346453215379545,0.9520125657652954,1,0
0,0.3863534380299882,0.05017562592942624,0,0
1,0.6096049357395605,0.9338494583310016,1,0
1,0.5481353487646848,0.32830660360261754,0,0
1,0.4400084047067253,0.9608987311695569,1,0
0,0.4332644489428112,0.057219776236855126,0,0
1,0.4440062323978217,0.9471532526503613,1,0
1,0.41327831290763134,0.9609032604315475,1,0
1,0.4423153020454062,0.4174508328047756,-1,1
0,0.39111886211829017,0.04968280719582824,0,0
0,0.3731985983124753,0.37939863430344345,-1,1
0,0.4396279872712124,0.04950215035295753,0,0
1,0.5549174756010558,0.9610421302712717,1,0
0,0.5315921008345877,0.8967963052283231,1,0
1,0.5346319230179912,0.21955612371006852,0,0
0,0.4172433619904109,0.04962292860422929,0,0
0,0.38232091448037153,0.15147557931906408,0,0
1,0.5289119331743969,0.9610328740391872,1,0
1,0.35850227679733343,0.9608852785616766,1,0
0,0.4368057712743921,0.049508952154041636,0,0
1,0.34981369263811335,0.9609909000165058,1,0
0,0.5936265026930835,0.04967906891863041,0,0
1,0.4258026038830217,0.9505145572704653,1,0
0,0.4152888257064422,0.06164127785674732,0,0
0,0.4791799798176614,0.6141163620548462,-1,1
1,0.4449925011858838,0.9361794477970812,1,0
0,0.3821305178670231,0.04946716676854754,0,0
0,0.5187166866424734,0.04950612430271865,0,0
0,0.5321175885295202,0.049519663760870934,0,0
0,0.5195486025519187,0.050441626887760535,0,0
1,0.4648413419727801,0.961019675672071,1,0
1,0.4009995994338696,0.2656832829881849,-1,1
1,0.3973631997625637,0.888581666887923,1,0
1,0.4166455702725256,0.9611160017425776,1,0
1,0.6411337825199387,0.9610622973883979,1,0
1,0.4865050644279591,0.9595448364094765,1,0
1,0.6123765197690223,0.19707434395262177,0,0
0,0.5235381714040619,0.06591289116372903,0,0
0,0.3644565753045302,0.10632252582134107,0,0
1,0.4920583643852527,0.9609028410833511,1,0
0,0.37520136944422594,0.22276276252753954,0,0
0,0.4263337818547953,0.04962116336679129,0,0
1,0.6341281795670825,0.9609005286614485,1,0
0,0.3714283436020694,0.08543760389360537,0,0
0,0.5096290238620154,0.07405934438794876,0,0
1,0.38657897823412507,0.12046503208398347,0,0
1,0.5719960477831841,0.9608218089487973,1,0
1,0.39843736613569214,0.9606431313860736,1,0
1,0.4812917245721711,0.85723762767468,1,0
1,0.6370880636198887,0.9590512256893474,1,0
1,0.4584599786825678,0.6274970187050916,1,0
1,0.45354988845745325,0.9609872753464445,1,0
1,0.4017998792977323,0.9609832739830773,1,0
1,0.5173826684725035,0.8764711216893553,1,0
1,0.5329831322864416,0.9608295751463193,1,0
0,0.40688430876439796,0.051566445032278745,0,0
0,0.5248881184003151,0.050040005326870154,0,0
1,0.5184089045681741,0.9579569363020114,1,0
0,0.45472187500379696,0.04966723751115532,0,0
1,0.4516078055621438,0.9609507825361061,1,0
0,0.5676416818705176,0.8910792614093158,1,0
0,0.5258915698971942,0.060065364901240224,0,0
1,0.40690145817663975,0.958450882849273,1,0
0,0.5467938381119852,0.3739585825831989,0,0
1,0.3990353482800497,0.9610916401367324,1,0
1,0.5043723688779053,0.9586543966886801,1,0
0,0.5188991502096284,0.20242763022246757,0,0
1,0.5531465318400828,0.5808485313729583,-1,1
1,0.5558713543971993,0.9281300211921583,1,0
0,0.37910533151549947,0.08235266246999057,0,0
1,0.36942528777236283,0.39140590130782155,-1,1
0,0.4415888152202993,0.07070781105737907,0,0
1,0.4039087953350722,0.06986915970913679,0,0
0,0.3955808744930225,0.15784707591003597,0,0
1,0.4655289189403566,0.9608314842652634,1,0
0,0.38192562701656135,0.05502563074333963,0,0
0,0.3765842103312805,0.049474732428033026,0,0
0,0.3996961561473563,0.22070049375177694,0,0
1,0.4609484281075433,0.9483376000007301,1,0
1,0.5179581252811681,0.1279832624444808,0,0
1,0.36653418488060047,0.9609991084047534,1,0
1,0.3559697362257942,0.9270099212630085,1,0
0,0.5085933724677605,0.04943359259872347,0,0
0,0.3518285240015886,0.07659205809485405,0,0
1,0.46922353960113883,0.618159492149844,-1,1
0,0.4268903171690466,0.08115523612047909,0,0
0,0.435478210940981,0.04980199288003589,0,0
1,0.5722214828283513,0.917566743800714,1,0
1,0.39119900135696517,0.6128913183824827,1,0
0,0.37410631326890903,0.06428938234724893,0,0
0,0.36847005817071216,0.04975685893931057,0,0
0,0.5479408802358479,0.21300120309672593,0,0
1,0.4068784301981959,0.9586516053852637,1,0
0,0.49302144829793243,0.0552816942062265,0,0
1,0.3908552221229229,0.4706819570235183,-1,1
0,0.43198505750850025,0.28761222792184393,-1,1
1,0.6481088320837267,0.8321678541680314,1,0
0,0.40289627381288934,0.049518875338767296,0,0
0,0.5288979843730124,0.6846369887253134,1,0
0,0.5485125440965998,0.08166967650602862,0,0
1,0.4200694987536099,0.933309503430831,1,0
0,0.4005462994438466,0.31978626484253175,-1,1
0,0.43999742193795394,0.04966940068825928,0,0
1,0.46510933070650307,0.7172285129592944,1,0
0,0.46396337132246757,0.083678636877211,0,0
1,0.5290088533533428,0.9605827108974313,1,0
0,0.3958713797092256,0.05058877554513524,0,0
0,0.3912494219811359,0.049697394705999785,0,0
0,0.5775679035479567,0.049505872218778106,0,0
1,0.44191991637105055,0.9608748460183452,1,0
1,0.4886970525476892,0.9606042488763772,1,0
0,0.46172752240402365,0.049424192619992764,0,0
1,0.36635405226193685,0.9609641629824834,1,0
0,0.6285744724212705,0.049604601598712536,0,0
1,0.6116271638168885,0.2803144039157754,0,0
0,0.41752572141534816,0.08437073110813757,0,0
1,0.45685569738815457,0.46323835924833573,-1,1
1,0.41117623031617073,0.9596090540251077,1,0
1,0.422462326910882,0.9177329376226844,1,0
0,0.4838071322944868,0.04950254063756648,0,0
1,0.3884372358615276,0.9609467526147051,1,0
1,0.4617622025467543,0.9610147684929055,1,0
0,0.43522045235226203,0.049409081355659405,0,0
0,0.5407198975227047,0.47546978937965695,-1,1
1,0.5569918878911226,0.9609276984694496,1,0
1,0.3974824832212162,0.4891451806509295,-1,1
1,0.38340084383027884,0.9607850846786732,1,0
0,0.37163949056305234,0.35391172815116134,-1,1
0,0.43446121702749774,0.04964163304951849,0,0
1,0.38575501161936143,0.9609786464207478,1,0
1,0.6194270301106892,0.6878486701640998,-1,1
1,0.39973795501144843,0.958317487301119,1,0
1,0.5518035952708439,0.9526301906881693,1,0
0,0.3699949516678181,0.0499197892057361,0,0
1,0.41951306825561224,0.9610074568242671,1,0
0,0.4053778000136113,0.050129992691941544,0,0
1,0.4942765682622768,0.9610546118660717,1,0
0,0.3701706215957365,0.06738982420114442,0,0
0,0.4115022624850834,0.10711832212782164,0,0
1,0.6225205455813153,0.7615908689977103,-1,1
0,0.3885408035318589,0.050041362282233354,0,0
0,0.38084191463020306,0.04944662947675394,0,0
0,0.3820161078202476,0.0494758404444627,0,0
0,0.37434571521708926,0.049529726758190964,0,0
1,0.4451274420093468,0.6811138362817165,1,0
1,0.5704774278607453,0.9607579864289807,1,0
1,0.5157835538720982,0.9554325506876701,1,0
0,0.39437592234018387,0.04965378674178207,0,0
0,0.5486082516477067,0.05020671965612483,0,0
1,0.3870212993996466,0.9608358651025949,1,0
0,0.35411001251082325,0.061542996587221226,0,0
0,0.39390161000009677,0.049532134599246075,0,0
1,0.5250654907375462,0.9607995150170289,1,0
1,0.5183285006468134,0.9606208832193213,1,0
0,0.38301919287781644,0.04957218801393397,0,0
0,0.5399081227531304,0.049856496319287874,0,0
1,0.5284024885296389,0.34183939963620896,0,0
0,0.3804904636099574,0.04946737457023157,0,0
0,0.39031579322073573,0.049686776489318164,0,0
1,0.6363021022101587,0.2844402555676929,0,0
1,0.45892066303059886,0.9608958235890921,1,0
1,0.46168170813092335,0.9609803666691428,1,0
0,0.5430209942650044,0.0497275027242375,0,0
0,0.4586563269984703,0.13127255799410661,0,0
1,0.39680549288646316,0.7933518326156566,1,0
0,0.43176746874250266,0.04944379731393879,0,0
0,0.5532697495557245,0.15628637741321255,0,0
1,0.4294171303906828,0.9607845248552408,1,0
0,0.45912941342974334,0.04984833894839958,0,0
1,0.40735423503145163,0.9608487396275643,1,0
0,0.3907869374096067,0.050070150032007,0,0
1,0.5781066261177996,0.9068757534488043,1,0
0,0.47687525909416356,0.0498476448571866,0,0
1,0.45354264944834555,0.9608207606844731,1,0
0,0.4860019561519272,0.04968405515921981,0,0
0,0.5120276783547536,0.18189560770089874,0,0
0,0.42453785605226857,0.05289142269533978,0,0
0,0.4634087239278832,0.057252530244456735,0,0
0,0.45077988641721867,0.049517441558055084,0,0
0,0.588623866416753,0.28886266309446257,0,0
0,0.3564741202530085,0.04963163716096103,0,0
0,0.3566266443348358,0.04948043041935339,0,0
1,0.6322698022015852,0.9608807327867412,1,0
0,0.3898714412173111,0.04973547596583003,0,0
1,0.38253018004064615,0.9470043980181847,1,0
0,0.4582695631652925,0.04973603393846202,0,0
1,0.3878145608898943,0.7560635106310424,1,0
0,0.35334073094856255,0.049512686775606406,0,0
1,0.3811842145079877,0.9606238508209898,1,0
0,0.38144511996439956,0.04965625871566857,0,0
1,0.5334303594063183,0.9607398581385224,1,0
1,0.4385643039699906,0.6193566423261047,1,0
0,0.35954181428641896,0.33004225554871347,-1,1
1,0.6084840651442379,0.9029399503358807,1,0
0,0.4034759049044356,0.533120979106972,-1,1
1,0.6062341776012239,0.9607002384034281,1,0
0,0.37086426295698455,0.05111694450485737,0,0
0,0.4108130077575978,0.3048301411130946,-1,1
0,0.4711465431145738,0.4341948808850431,-1,1
0,0.5178652197293884,0.049539739742547204,0,0
0,0.6310503227737982,0.04972229155226718,0,0
1,0.4530435258450734,0.9553897303890457,1,0
1,0.6183597306577715,0.9608207121613974,1,0
0,0.5853416105657672,0.05540180619539923,0,0
1,0.5198351427452218,0.9610185041568453,1,0
0,0.45097574116075906,0.049442832218763236,0,0
0,0.5200536654997026,0.6533190093995165,-1,1
0,0.443067158201439,0.5430076884699684,-1,1
1,0.4080925984559854,0.398578275655701,-1,1
0,0.39143297663837046,0.05199198201982191,0,0
0,0.4300240126119036,0.04949604201174704,0,0
1,0.5973673696898758,0.9551280131113002,1,0
1,0.5249560635049512,0.9608170246449824,1,0
0,0.4023222270548769,0.9364296914029634,1,0
0,0.38092835968297695,0.04949860734855101,0,0
0,0.42205276795421776,0.04978351854399131,0,0
0,0.4102732078589191,0.16184237076117303,0,0
1,0.4520323742871387,0.9610544509525979,1,0
1,0.4868955515955334,0.9410549793100274,1,0
1,0.4144381984868394,0.9553665975086288,1,0
0,0.4972992554889328,0.049458402355410165,0,0
1,0.4370500900422959,0.9164283080064861,1,0
1,0.3830014833194272,0.9608744979005076,1,0
0,0.4754445631489044,0.049666198142211036,0,0
1,0.3850113677945095,0.9580259581872418,1,0
0,0.36022278769254285,0.15663002282514255,0,0
0,0.39151888307088656,0.04990517225475378,0,0
1,0.5765467868825452,0.9607228440852829,1,0
1,0.6416312439211596,0.9606046680445715,1,0
1,0.5790421105954011,0.8421760713859362,1,0
1,0.6416126518922957,0.9606617449493758,1,0
0,0.5603796289716045,0.9467292933066206,1,0
0,0.41617564958046027,0.04974168912877349,0,0
